Polling District
 
Polling Station
 
Male
 
Female
 
% Male
 
% Female  Voters
 

 

Ward : 000101001001 , KAMAILA
101001000101	KALIMANSENGA - 1	Chimpetu Community School-01	228	254	47.30	52.70	482
101001000201	KAMAILA - 1	Kamaila Primary School-01	397	399	49.87	50.13	796
101001000202	KAMAILA - 2	Kamaila Primary School-02	382	413	48.05	51.95	795
101001000301	MAYOTA - 1	Mayota Community School-01	169	209	44.71	55.29	378
101001000401	KAPILA - 1	Kapila Primary School-01	419	477	46.76	53.24	896
101001000402	KAPILA - 2	Kapila Primary School-02	415	480	46.37	53.63	895
Totals for Ward :	Polling Districts :	6	2,010	2,232	47.38	52.62	4,242
Ward : 000101001002 , KATUBA
101001000501	LUBOBO - 1	Lubobo SDA Church-01	289	376	43.46	56.54	665
101001000502	LUBOBO - 2	Lubobo SDA Church-02	312	353	46.92	53.08	665
101001000601	CHOMBELA - 1	Chombela Primary School-01	458	484	48.62	51.38	942
101001000602	CHOMBELA - 2	Chombela Primary School-02	417	524	44.31	55.69	941
101001000701	CHIKUMBI - 1	Nazarene Church-01	403	409	49.63	50.37	812
101001000801	MUWANJUNI - 1	Muwanjuni Primary School-01	460	520	46.94	53.06	980
101001000802	MUWANJUNI - 2	Muwanjuni Primary School-02	459	521	46.84	53.16	980
101001000803	MUWANJUNI - 3	Muwanjuni Primary School-03	445	534	45.45	54.55	979
101001000804	MUWANJUNI - 4	Muwanjuni Primary School-04	440	539	44.94	55.06	979
101001000805	MUWANJUNI - 5	Muwanjuni Primary School-05	455	524	46.48	53.52	979
101001000806	MUWANJUNI - 6	Muwanjuni Primary School-06	456	523	46.58	53.42	979
101001000807	MUWANJUNI - 7	Muwanjuni Primary School-07	382	597	39.02	60.98	979
101001000808	MUWANJUNI - 8	Muwanjuni Primary School-08	450	529	45.97	54.03	979
101001000809	MUWANJUNI - 9	Muwanjuni Primary School-09	533	446	54.44	45.56	979
Totals for Ward :	Polling Districts :	14	5,959	6,879	46.42	53.58	12,838
Ward : 000101001003 , CHUNGA
101001000901	MALAILA - 1	Zamseed Farm Ltd-01	344	314	52.28	47.72	658
101001001001	SHIFWANKULA EAST - 1	Shifwankula Primary School-01	454	504	47.39	52.61	958
101001001002	SHIFWANKULA EAST - 2	Shifwankula Primary School-02	470	488	49.06	50.94	958
101001001003	SHIFWANKULA EAST - 3	Shifwankula Primary School-03	486	472	50.73	49.27	958
101001001004	SHIFWANKULA EAST - 4	Shifwankula Primary School-04	464	494	48.43	51.57	958
101001001005	SHIFWANKULA EAST - 5	Shifwankula Primary School-05	396	562	41.34	58.66	958
101001001006	SHIFWANKULA EAST - 6	Shifwankula Primary School-06	473	484	49.43	50.57	957
101001001007	SHIFWANKULA EAST - 7	Shifwankula Primary School-07	568	389	59.35	40.65	957
101001001101	KABANGWE - 1	North Park School-01	462	513	47.38	52.62	975
101001001102	KABANGWE - 2	North Park School-02	483	492	49.54	50.46	975
101001001103	KABANGWE - 3	North Park School-03	474	501	48.62	51.38	975
101001001104	KABANGWE - 4	North Park School-04	445	530	45.64	54.36	975
101001001105	KABANGWE - 5	North Park School-05	477	497	48.97	51.03	974
101001001106	KABANGWE - 6	North Park School-06	479	495	49.18	50.82	974
101001001107	KABANGWE - 7	North Park School-07	442	532	45.38	54.62	974
101001001108	KABANGWE - 8	North Park School-08	306	668	31.42	68.58	974
101001001109	KABANGWE - 9	North Park School-09	473	501	48.56	51.44	974
101001001110	KABANGWE - 10	North Park School-10	505	469	51.85	48.15	974
101001001111	KABANGWE - 11	North Park School-11	499	475	51.23	48.77	974
101001001201	KABANGWE EAST - 1	Kingston Primary School-01	333	383	46.51	53.49	716
101001001202	KABANGWE EAST - 2	Kingston Primary School-02	364	352	50.84	49.16	716
101001001203	KABANGWE EAST - 3	Kingston Primary School-03	349	366	48.81	51.19	715
101001001301	MAPILI - 1	Sunshine Community School-01	225	304	42.53	57.47	529
 

	Polling District	Polling Station	Male	Female	% Male	% Female  Voters
101001001302	MAPILI - 2	Sunshine Community School-02	250	279	47.26	52.74	529
101001001401	CHUNGA - 1	Nalunyanda Clinic-01	360	413	46.57	53.43	773
101001001402	CHUNGA - 2	Nalunyanda Clinic-02	323	450	41.79	58.21	773
101001001403	CHUNGA - 3	Nalunyanda Clinic-03	365	408	47.22	52.78	773
101001001501	SCHEME - 1	Chunga Irrigation Scheme-01	293	382	43.41	56.59	675
Totals for Ward :	Polling Districts :	28	11,562	12,717	47.62	52.38	24,279
Ward : 000101001004 , MUNGULE
101001001601	SHIFWANKULA WEST - 1	Kapopo Primary School-01	301	409	42.39	57.61	710
101001001602	SHIFWANKULA WEST - 2	Kapopo Primary School-02	318	391	44.85	55.15	709
101001001701	KATETE - 1	Katete Primary School-01	445	480	48.11	51.89	925
101001001801	MUNGULE - 1	Mutakwa Primary School-01	467	526	47.03	52.97	993
101001001802	MUNGULE - 2	Mutakwa Primary School-02	451	542	45.42	54.58	993
101001001901	DUZAI - 1	Duzai Community School-01	295	355	45.38	54.62	650
101001001902	DUZAI - 2	Duzai Community School-02	301	349	46.31	53.69	650
101001002001	MUNGULE EAST - 1	Moomba Primary School-01	414	448	48.03	51.97	862
101001002002	MUNGULE EAST - 2	Moomba Primary School-02	401	461	46.52	53.48	862
101001002003	MUNGULE EAST - 3	Moomba Primary School-03	401	461	46.52	53.48	862
101001002101	KAYOSHA - 1	Kayosha Primary School-01	385	445	46.39	53.61	830
101001002102	KAYOSHA - 2	Kayosha Primary School-02	391	439	47.11	52.89	830
101001002103	KAYOSHA - 3	Kayosha Primary School-03	369	461	44.46	55.54	830
101001002104	KAYOSHA - 4	Kayosha Primary School-04	369	461	44.46	55.54	830
101001002105	KAYOSHA - 5	Kayosha Primary School-05	443	386	53.44	46.56	829
Totals for Ward :	Polling Districts :	15	5,751	6,614	46.51	53.49	12,365
Ward : 000101001005 , CHOLOKELO
101001002201	KATUBA - 1	Katuba Primary School-01	379	376	50.20	49.80	755
101001002202	KATUBA - 2	Katuba Primary School-02	369	385	48.94	51.06	754
101001002203	KATUBA - 3	Katuba Primary School-03	347	407	46.02	53.98	754
101001002204	KATUBA - 4	Katuba Primary School-04	412	342	54.64	45.36	754
101001002301	MWASHINYAMBO - 1	Mwashinyambo Community School-01	399	491	44.83	55.17	890
101001002401	MUNGULE NORTH - 1	Namunuunga Primary School-01	253	288	46.77	53.23	541
101001002402	MUNGULE NORTH - 2	Namunuunga Primary School-02	254	286	47.04	52.96	540
101001002501	CHIBEBE - 1	Chibebe Health Post-01	300	348	46.30	53.70	648
101001002601	LUKATA - 1	Lukata Primary School-01	272	304	47.22	52.78	576
101001002602	LUKATA - 2	Lukata Primary School-02	246	329	42.78	57.22	575
101001002701	KATOLE - 1	Katole Primary School-01	304	358	45.92	54.08	662
Totals for Ward :	Polling Districts :	11	3,535	3,914	47.46	52.54	7,449
Ward : 000101001006 , MUCHENJE
101001002801	MUCHENJE - 1	Muchenje Primary School-01	286	298	48.97	51.03	584
101001002802	MUCHENJE - 2	Muchenje Primary School-02	277	307	47.43	52.57	584
101001002901	MUSOPELO - 1	Musopelo Primary School-01	358	435	45.15	54.85	793
101001003001	MALICHASHI - 1	Malichashi Primary School-01	276	334	45.25	54.75	610
101001003101	KANSANGWA - 1	Kansangwa Community Office-01	349	433	44.63	55.37	782
101001003201	NAMAYANI - 1	Namayani Primary School-01	299	335	47.16	52.84	634
101001003202	NAMAYANI - 2	Namayani Primary School-02	287	346	45.34	54.66	633
101001003301	CHIPESO - 1	Chipeso Primary School-01	225	299	42.94	57.06	524
101001003302	CHIPESO - 2	Chipeso Primary School-02	267	257	50.95	49.05	524
101001003401	KANWANDUBA - 1	Kanwanduba Community School-01	153	162	48.57	51.43	315
Totals for Ward :	Polling Districts :	10	2,777	3,206	46.41	53.59	5,983
Ward : 000101001007 , CHILOCHABALENJE
101001003501	CHILOCHABALENJE - 1	Chilochabalenje Primary School-01	305	349	46.64	53.36	654
 

	Polling District	Polling Station	Male	Female	% Male	% Female	Voters
101001003601	MBOSHYA - 1	Mboshya Primary School-01	409	484	45.80	54.20	893
101001003701	LUPANI - 1	Lupani Primary School-01	379	449	45.77	54.23	828
101001003702	LUPANI - 2	Lupani Primary School-02	402	426	48.55	51.45	828
101001003801	KANWANJIBA - 1	Kanwanjiba Primary School-01	249	305	44.95	55.05	554
101001003802	KANWANJIBA - 2	Kanwanjiba Primary School-02	279	274	50.45	49.55	553
Totals for Ward :	Polling Districts :	6	2,023	2,287	46.94	53.06	4,310
Ward : 000101001008 , KABILE
101001003901	KABANGALALA - 1	Kabangalala Primary School-01	279	281	49.82	50.18	560
101001003902	KABANGALALA - 2	Kabangalala Primary School-02	254	306	45.36	54.64	560
101001004001	KALALA - 1	Kalala Primary School-01	399	478	45.50	54.50	877
101001004002	KALALA - 2	Kalala Primary School-02	405	472	46.18	53.82	877
101001004101	CHALABANA - 1	Chalabana Primary School-01	240	297	44.69	55.31	537
101001004201	KABILE - 1	Kabile Primary School-01	324	381	45.96	54.04	705
101001004301	KAPOPOLA - 1	Kapopola Primary School-01	229	288	44.29	55.71	517
Totals for Ward :	Polling Districts :	7	2,130	2,503	45.97	54.03	4,633
Totals for Constituency : KATUBA	97	35,747	40,352	76,099

Ward : 000101001009 , KEEMBE
101001004401	MUKACHEMBE - 1	Mukachembe Community School-01	148	168	46.84	53.16	316
101001004501	KEEMBE - 1	Kabimba Primary School-01	281	352	44.39	55.61	633
101001004601	CHINYONGOLA - 1	Chinyongola Primary School-01	260	294	46.93	53.07	554
101001004602	CHINYONGOLA - 2	Chinyongola Primary School-02	261	293	47.11	52.89	554
101001004701	MAYOTA - 1	Mayota Primary School-01	280	313	47.22	52.78	593
101001004801	MUTESHA - 1	Mutesha Primary School-01	291	295	49.66	50.34	586
101001004901	CHILIKWELA - 1	Chilikwela Community School-01	349	369	48.61	51.39	718
101001005001	MUMANGWA - 1	Mumangwa Primary School-01	324	382	45.89	54.11	706
101001005101	CHILONGA - 1	Chilonga Primary School-01	324	371	46.62	53.38	695
Totals for Ward :	Polling Districts :	9	2,518	2,837	47.02	52.98	5,355
Ward : 000101001010 , KALOLA
101001005201	KALOLA SOUTH - 1	Muntemba Primary School-01	294	379	43.68	56.32	673
101001005202	KALOLA SOUTH - 2	Muntemba Primary School-02	304	369	45.17	54.83	673
101001005301	NTITIMA - 1	Kalola Primary School-01	235	299	44.01	55.99	534
101001005302	NTITIMA - 2	Kalola Primary School-02	207	326	38.84	61.16	533
101001005401	MULULU - 1	Mululu Community School-01	332	394	45.73	54.27	726
101001005501	KALOLA EAST - 1	Mwachisompola Zone Hospital-01	294	345	46.01	53.99	639
101001005601	CHIKULA - 1	Chikula MB School-01	405	445	47.65	52.35	850
Totals for Ward :	Polling Districts :	7	2,071	2,557	44.75	55.25	4,628
Ward : 000101001011 , CHALOSHI
101001005701	ZAMBIA NATIONAL SERVICE	Steve Pende Primary School-01	247	245	50.20	49.80	492
101001005801	CHALOSHI - 1	Golden Valley Primary School-01	288	270	51.61	48.39	558
101001005901	MWAYASUNKA - 1	Mwayasunka Primary School-01	459	431	51.57	48.43	890
101001005902	MWAYASUNKA - 2	Mwayasunka Primary School-02	497	393	55.84	44.16	890
101001005903	MWAYASUNKA - 3	Mwayasunka Primary School-03	450	440	50.56	49.44	890
101001005904	MWAYASUNKA - 4	Mwayasunka Primary School-04	509	380	57.26	42.74	889
101001006001	LANDLESS CORNER - 1	Shalubala Primary School-01	264	251	51.26	48.74	515
101001006002	LANDLESS CORNER - 2	Shalubala Primary School-02	267	248	51.84	48.16	515
Totals for Ward :	Polling Districts :	8	2,981	2,658	52.86	47.14	5,639
 
Polling District

Ward : 000101001012 , CHIBOMBO
 
Polling Station
 
Male
 
Female
 
% Male
 
% Female  Voters
 

101001006101	KAPUKUPUKU - 1	Kapukupuku Fishing Camp-01	93	140	39.91	60.09	233
101001006201	KASENSA - 1	Kasensa Community School-01	204	248	45.13	54.87	452
101001006301	CHIBOMBO - 1	Chibombo Primary School-01	427	492	46.46	53.54	919
101001006302	CHIBOMBO - 2	Chibombo Primary School-02	413	506	44.94	55.06	919
101001006303	CHIBOMBO - 3	Chibombo Primary School-03	420	498	45.75	54.25	918
101001006304	CHIBOMBO - 4	Chibombo Primary School-04	422	496	45.97	54.03	918
